organism_full,year,month,Resistant_Drug_Classes,pattern_count,total_rows_in_month,percentage
Pseudomonas aeruginosa ,2024,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",88,191,46.07
Pseudomonas aeruginosa ,2024,3,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",35,191,18.32
Pseudomonas aeruginosa ,2024,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",20,191,10.47
Pseudomonas aeruginosa ,2024,3,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",8,191,4.19
Pseudomonas aeruginosa ,2024,3,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,191,2.62
Pseudomonas aeruginosa ,2024,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",101,187,54.01
Pseudomonas aeruginosa ,2024,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",20,187,10.7
Pseudomonas aeruginosa ,2024,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",16,187,8.56
Pseudomonas aeruginosa ,2024,4,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",13,187,6.95
Pseudomonas aeruginosa ,2024,4,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,187,2.14
Pseudomonas aeruginosa ,2024,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",105,182,57.69
Pseudomonas aeruginosa ,2024,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",23,182,12.64
Pseudomonas aeruginosa ,2024,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",10,182,5.49
Pseudomonas aeruginosa ,2024,5,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,182,4.4
Pseudomonas aeruginosa ,2024,5,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",6,182,3.3
Pseudomonas aeruginosa ,2024,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",99,196,50.51
Pseudomonas aeruginosa ,2024,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",29,196,14.8
Pseudomonas aeruginosa ,2024,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",14,196,7.14
Pseudomonas aeruginosa ,2024,6,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",11,196,5.61
Pseudomonas aeruginosa ,2024,6,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,196,3.06
Pseudomonas aeruginosa ,2024,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",107,209,51.2
Pseudomonas aeruginosa ,2024,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",35,209,16.75
Pseudomonas aeruginosa ,2024,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",11,209,5.26
Pseudomonas aeruginosa ,2024,7,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",8,209,3.83
Pseudomonas aeruginosa ,2024,7,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,209,3.83
Pseudomonas aeruginosa ,2024,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",113,219,51.6
Pseudomonas aeruginosa ,2024,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",34,219,15.53
Pseudomonas aeruginosa ,2024,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",14,219,6.39
Pseudomonas aeruginosa ,2024,8,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",10,219,4.57
Pseudomonas aeruginosa ,2024,8,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,219,1.83
Pseudomonas aeruginosa ,2024,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",91,227,40.09
Pseudomonas aeruginosa ,2024,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",60,227,26.43
Pseudomonas aeruginosa ,2024,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",15,227,6.61
Pseudomonas aeruginosa ,2024,9,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",10,227,4.41
Pseudomonas aeruginosa ,2024,9,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,227,3.96
Pseudomonas aeruginosa ,2024,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",133,257,51.75
Pseudomonas aeruginosa ,2024,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",55,257,21.4
Pseudomonas aeruginosa ,2024,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",19,257,7.39
Pseudomonas aeruginosa ,2024,10,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",7,257,2.72
Pseudomonas aeruginosa ,2024,10,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,257,2.72
Pseudomonas aeruginosa ,2024,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",95,201,47.26
Pseudomonas aeruginosa ,2024,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",47,201,23.38
Pseudomonas aeruginosa ,2024,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",11,201,5.47
Pseudomonas aeruginosa ,2024,11,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",10,201,4.98
Pseudomonas aeruginosa ,2024,11,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,201,2.49
Pseudomonas aeruginosa ,2024,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",74,153,48.37
Pseudomonas aeruginosa ,2024,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",33,153,21.57
Pseudomonas aeruginosa ,2024,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",10,153,6.54
Pseudomonas aeruginosa ,2024,12,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",5,153,3.27
Pseudomonas aeruginosa ,2024,12,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,153,3.27
