organism_full,year_val,month_val,count_R,count_S,total_count,percent_R
Enterobacter cloacae,2019,04,258,450,708,36.44
Enterobacter cloacae,2019,05,270,478,748,36.1
Enterobacter cloacae,2019,06,254,463,717,35.43
Enterobacter cloacae,2019,07,329,509,838,39.26
Enterobacter cloacae,2019,08,291,516,807,36.06
Enterobacter cloacae,2019,09,311,481,792,39.27
Enterobacter cloacae,2019,10,301,459,760,39.61
Enterobacter cloacae,2019,11,286,428,714,40.06
Enterobacter cloacae,2019,12,248,384,632,39.24
Enterobacter cloacae,2020,01,358,459,817,43.82
Enterobacter cloacae,2020,02,307,368,675,45.48
Enterobacter cloacae,2020,03,321,402,723,44.4
Enterobacter cloacae,2020,04,248,315,563,44.05
Enterobacter cloacae,2020,05,281,402,683,41.14
Enterobacter cloacae,2020,06,317,436,753,42.1
Enterobacter cloacae,2020,07,362,439,801,45.19
Enterobacter cloacae,2020,08,366,421,787,46.51
Enterobacter cloacae,2020,09,358,432,790,45.32
Enterobacter cloacae,2020,10,453,461,914,49.56
Enterobacter cloacae,2020,11,388,416,804,48.26
Enterobacter cloacae,2020,12,339,409,748,45.32
Enterobacter cloacae,2021,01,366,429,795,46.04
Enterobacter cloacae,2021,02,363,402,765,47.45
Enterobacter cloacae,2021,03,417,473,890,46.85
Enterobacter cloacae,2021,04,343,421,764,44.9
Enterobacter cloacae,2021,05,324,439,763,42.46
Enterobacter cloacae,2021,06,348,468,816,42.65
Enterobacter cloacae,2021,07,294,435,729,40.33
Enterobacter cloacae,2021,08,339,422,761,44.55
Enterobacter cloacae,2021,09,352,422,774,45.48
Enterobacter cloacae,2021,10,377,408,785,48.03
Enterobacter cloacae,2021,11,383,415,798,47.99
Enterobacter cloacae,2021,12,314,360,674,46.59
Enterobacter cloacae,2022,01,357,383,740,48.24
Enterobacter cloacae,2022,02,348,324,672,51.79
Enterobacter cloacae,2022,03,351,394,745,47.11
Enterobacter cloacae,2022,04,333,320,653,51.0
Enterobacter cloacae,2022,05,387,334,721,53.68
Enterobacter cloacae,2022,06,385,328,713,54.0
Enterobacter cloacae,2022,07,270,326,596,45.3
Enterobacter cloacae,2022,08,276,349,625,44.16
Enterobacter cloacae,2022,09,281,326,607,46.29
Enterobacter cloacae,2022,10,252,299,551,45.74
Enterobacter cloacae,2022,11,226,274,500,45.2
Enterobacter cloacae,2022,12,229,295,524,43.7
Enterobacter cloacae,2023,01,411,400,811,50.68
Enterobacter cloacae,2023,02,338,308,646,52.32
Enterobacter cloacae,2023,03,373,329,702,53.13
Enterobacter cloacae,2023,04,345,380,725,47.59
Enterobacter cloacae,2023,05,363,433,796,45.6
Enterobacter cloacae,2023,06,387,391,778,49.74
Enterobacter cloacae,2023,07,389,407,796,48.87
Enterobacter cloacae,2023,08,426,367,793,53.72
Enterobacter cloacae,2023,09,368,376,744,49.46
Enterobacter cloacae,2023,10,389,424,813,47.85
Enterobacter cloacae,2023,11,357,354,711,50.21
Enterobacter cloacae,2023,12,347,356,703,49.36
Enterobacter cloacae,2024,01,329,373,702,46.87
Enterobacter cloacae,2024,02,324,339,663,48.87
Enterobacter cloacae,2024,03,355,383,738,48.1
Enterobacter cloacae,2024,04,357,381,738,48.37
Enterobacter cloacae,2024,05,340,420,760,44.74
Enterobacter cloacae,2024,06,326,371,697,46.77
Enterobacter cloacae,2024,07,361,350,711,50.77
Enterobacter cloacae,2024,08,377,335,712,52.95
Enterobacter cloacae,2024,09,355,358,713,49.79
Enterobacter cloacae,2024,10,339,418,757,44.78
Enterobacter cloacae,2024,11,279,373,652,42.79
Enterobacter cloacae,2024,12,266,336,602,44.19
Enterobacter spp.,2015,01,56,66,122,45.9
Enterobacter spp.,2015,02,40,53,93,43.01
Enterobacter spp.,2015,03,28,61,89,31.46
Enterobacter spp.,2015,04,31,57,88,35.23
Enterobacter spp.,2015,05,47,67,114,41.23
Enterobacter spp.,2015,06,47,60,107,43.93
Enterobacter spp.,2015,07,28,61,89,31.46
Enterobacter spp.,2015,08,35,76,111,31.53
Enterobacter spp.,2015,09,44,64,108,40.74
Enterobacter spp.,2015,10,37,68,105,35.24
Enterobacter spp.,2015,11,32,63,95,33.68
Enterobacter spp.,2015,12,43,65,108,39.81
Enterobacter spp.,2016,01,86,135,221,38.91
Enterobacter spp.,2016,02,72,118,190,37.89
Enterobacter spp.,2016,03,63,108,171,36.84
Enterobacter spp.,2016,04,76,131,207,36.71
Enterobacter spp.,2016,05,64,142,206,31.07
Enterobacter spp.,2016,06,75,172,247,30.36
Enterobacter spp.,2016,07,78,157,235,33.19
Enterobacter spp.,2016,08,73,124,197,37.06
Enterobacter spp.,2016,09,71,142,213,33.33
Enterobacter spp.,2016,10,83,137,220,37.73
Enterobacter spp.,2016,11,64,161,225,28.44
Enterobacter spp.,2016,12,74,148,222,33.33
Enterobacter spp.,2017,01,141,209,350,40.29
Enterobacter spp.,2017,02,104,188,292,35.62
Enterobacter spp.,2017,03,119,206,325,36.62
Enterobacter spp.,2017,04,118,193,311,37.94
Enterobacter spp.,2017,05,119,185,304,39.14
Enterobacter spp.,2017,06,94,224,318,29.56
Enterobacter spp.,2017,07,111,211,322,34.47
Enterobacter spp.,2017,08,124,256,380,32.63
Enterobacter spp.,2017,09,111,218,329,33.74
Enterobacter spp.,2017,10,100,240,340,29.41
Enterobacter spp.,2017,11,101,226,327,30.89
Enterobacter spp.,2017,12,107,227,334,32.04
Enterobacter spp.,2018,01,112,220,332,33.73
Enterobacter spp.,2018,02,107,193,300,35.67
Enterobacter spp.,2018,03,114,219,333,34.23
Enterobacter spp.,2018,04,98,260,358,27.37
Enterobacter spp.,2018,05,121,238,359,33.7
Enterobacter spp.,2018,06,116,226,342,33.92
Enterobacter spp.,2018,07,119,240,359,33.15
Enterobacter spp.,2018,08,131,254,385,34.03
Enterobacter spp.,2018,09,121,224,345,35.07
Enterobacter spp.,2018,10,87,222,309,28.16
Enterobacter spp.,2018,11,92,197,289,31.83
Enterobacter spp.,2018,12,96,195,291,32.99
Enterobacter spp.,2019,01,111,242,353,31.44
Enterobacter spp.,2019,02,87,184,271,32.1
Enterobacter spp.,2019,03,104,218,322,32.3
Enterobacter spp.,2019,04,93,202,295,31.53
Enterobacter spp.,2019,05,83,197,280,29.64
Enterobacter spp.,2019,06,69,181,250,27.6
Enterobacter spp.,2019,07,98,188,286,34.27
Enterobacter spp.,2019,08,101,177,278,36.33
Enterobacter spp.,2019,09,87,144,231,37.66
Enterobacter spp.,2019,10,59,171,230,25.65
Enterobacter spp.,2019,11,67,135,202,33.17
Enterobacter spp.,2019,12,95,151,246,38.62
Enterobacter spp.,2020,01,121,149,270,44.81
Enterobacter spp.,2020,02,94,134,228,41.23
Enterobacter spp.,2020,03,77,135,212,36.32
Enterobacter spp.,2020,04,59,87,146,40.41
Enterobacter spp.,2020,05,69,104,173,39.88
Enterobacter spp.,2020,06,68,126,194,35.05
Enterobacter spp.,2020,07,84,123,207,40.58
Enterobacter spp.,2020,08,97,154,251,38.65
Enterobacter spp.,2020,09,80,118,198,40.4
Enterobacter spp.,2020,10,89,119,208,42.79
Enterobacter spp.,2020,11,81,108,189,42.86
Enterobacter spp.,2020,12,85,90,175,48.57
Enterobacter spp.,2021,01,73,92,165,44.24
Enterobacter spp.,2021,02,57,106,163,34.97
Enterobacter spp.,2021,03,100,122,222,45.05
Enterobacter spp.,2021,04,93,70,163,57.06
Enterobacter spp.,2021,05,91,91,182,50.0
Enterobacter spp.,2021,06,79,93,172,45.93
Enterobacter spp.,2021,07,48,65,113,42.48
Enterobacter spp.,2021,08,53,78,131,40.46
Enterobacter spp.,2021,09,52,88,140,37.14
Enterobacter spp.,2021,10,65,72,137,47.45
Enterobacter spp.,2021,11,68,106,174,39.08
Enterobacter spp.,2021,12,60,93,153,39.22
Enterobacter spp.,2022,01,64,84,148,43.24
Enterobacter spp.,2022,02,57,76,133,42.86
Enterobacter spp.,2022,03,61,67,128,47.66
Enterobacter spp.,2022,04,53,60,113,46.9
Enterobacter spp.,2022,05,83,99,182,45.6
Enterobacter spp.,2022,06,62,93,155,40.0
Enterobacter spp.,2022,07,38,58,96,39.58
Enterobacter spp.,2022,08,29,49,78,37.18
Enterobacter spp.,2022,09,32,63,95,33.68
Enterobacter spp.,2022,10,31,37,68,45.59
Enterobacter spp.,2022,11,37,64,101,36.63
Enterobacter spp.,2022,12,29,52,81,35.8
Enterobacter spp.,2023,01,127,99,226,56.19
Enterobacter spp.,2023,02,123,109,232,53.02
Enterobacter spp.,2023,03,104,123,227,45.81
Enterobacter spp.,2023,04,101,101,202,50.0
Enterobacter spp.,2023,05,91,111,202,45.05
Enterobacter spp.,2023,06,79,131,210,37.62
Enterobacter spp.,2023,07,72,116,188,38.3
Enterobacter spp.,2023,08,55,75,130,42.31
Enterobacter spp.,2023,09,79,84,163,48.47
Enterobacter spp.,2023,10,69,87,156,44.23
Enterobacter spp.,2023,11,66,88,154,42.86
Enterobacter spp.,2023,12,75,68,143,52.45
Enterobacter spp.,2024,01,56,81,137,40.88
Enterobacter spp.,2024,02,45,81,126,35.71
Enterobacter spp.,2024,03,51,87,138,36.96
